transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T1632096,2023-06-29T01:10:08.131467,ACC841476,ACC370318,11.24,transfer,travel,Berlin,atm,FALSE,,-4285.054633,0.34,15,0.62,card,230.204.2.167,D5339841
T4315668,2023-06-29T02:41:26.085087,ACC548136,ACC918974,789.48,deposit,retail,Singapore,web,FALSE,,-3314.082378,-0.59,9,0.51,UPI,238.188.0.174,D1252998
T4419591,2023-06-29T03:35:41.710873,ACC466590,ACC425286,172.27,payment,travel,Berlin,atm,FALSE,,1762.017038,-0.23,13,0.26,wire_transfer,28.0.147.148,D3519064
T2858005,2023-06-29T04:29:02.103012,ACC942456,ACC768795,75.18,deposit,grocery,New York,web,TRUE,card_not_present,-676.9525205,-1.14,19,0.92,ACH,182.165.198.193,D5615515
T4875348,2023-06-29T05:06:37.420820,ACC264772,ACC704059,1302.84,deposit,other,Dubai,web,FALSE,,-115.172426,0.82,9,0.5,card,228.45.246.236,D3598621
T2788229,2023-06-29T08:32:04.717165,ACC457612,ACC312079,1056.61,deposit,retail,London,atm,FALSE,,,-0.26,4,0.5,wire_transfer,131.102.224.29,D6164668
T3601116,2023-06-29T08:39:35.482810,ACC736070,ACC241795,528.31,deposit,grocery,New York,web,FALSE,,-1150.149628,0.5,12,0.19,wire_transfer,181.175.155.149,D8430880
T4440688,2023-06-29T10:55:14.413714,ACC876083,ACC199241,783.12,withdrawal,online,Tokyo,pos,FALSE,,,1.01,7,0.86,card,88.120.93.122,D3982226
T3058545,2023-06-29T10:59:17.612471,ACC995842,ACC289727,242.69,withdrawal,utilities,Toronto,pos,FALSE,,201.5508032,2,19,0.23,ACH,30.176.104.9,D3976846
T774027,2023-06-29T11:56:05.527544,ACC166641,ACC615186,1055.14,deposit,grocery,New York,mobile,FALSE,,-1133.577362,-2.01,2,0.52,ACH,14.242.28.83,D4009256
T3773116,2023-06-29T12:59:31.975049,ACC523874,ACC530264,742.93,deposit,travel,London,mobile,FALSE,,1675.569397,1.42,18,0.1,ACH,138.243.169.101,D7263505
T1755566,2023-06-29T13:42:32.939910,ACC237855,ACC443195,52.05,payment,travel,New York,pos,FALSE,,-452.4053246,1.07,7,0,wire_transfer,171.196.159.184,D5284850
T3304528,2023-06-29T15:53:35.402718,ACC877504,ACC891316,708.56,deposit,travel,Dubai,atm,TRUE,card_not_present,3295.361353,-0.19,17,0.51,card,162.130.197.84,D3470937
T1646970,2023-06-29T16:47:36.578110,ACC494553,ACC933393,11.15,transfer,online,New York,pos,FALSE,,2089.864128,0.85,9,0.38,UPI,196.197.174.13,D9800985
T3456027,2023-06-29T18:09:10.843772,ACC760609,ACC785793,544.67,withdrawal,restaurant,Sydney,pos,FALSE,,3581.385242,-0.16,4,0.5,ACH,223.173.181.148,D4897056
T1044655,2023-06-29T18:17:24.681376,ACC600931,ACC814949,241.46,withdrawal,online,Sydney,atm,FALSE,,545.7618198,0.31,12,0.7,ACH,168.165.43.81,D1497381
T1088752,2023-06-29T19:05:49.135331,ACC547443,ACC693723,2085.72,deposit,utilities,Toronto,web,FALSE,,-33.67204738,-0.24,13,0.76,wire_transfer,35.148.159.61,D3966183
T1647754,2023-06-29T19:38:42.156179,ACC541759,ACC131044,83.52,transfer,online,Toronto,pos,FALSE,,,0.25,15,0.32,wire_transfer,222.13.22.230,D1575712
T3520684,2023-06-29T21:55:53.231792,ACC329263,ACC107351,1869.45,deposit,online,Tokyo,pos,FALSE,,-86.33175933,-1.27,19,0.88,card,168.209.29.150,D2352074
T4043525,2023-06-29T22:56:07.802588,ACC485995,ACC362228,18.62,transfer,grocery,London,mobile,FALSE,,-944.3104284,1.91,5,0.06,ACH,242.22.174.56,D6222435
T1372003,2023-06-30T01:30:21.276989,ACC299343,ACC170337,109.14,withdrawal,travel,New York,mobile,FALSE,,-981.1163435,0.24,2,0.78,wire_transfer,185.54.207.186,D7689405
T879155,2023-06-30T03:31:27.627916,ACC512624,ACC821431,32.49,payment,retail,Sydney,pos,FALSE,,1858.661662,1.73,13,0.47,ACH,12.49.21.178,D4275015
T4246668,2023-06-30T04:11:07.098156,ACC486915,ACC407435,316.79,withdrawal,other,Berlin,mobile,FALSE,,1332.681184,-0.37,4,0.9,card,2.234.80.172,D4112366
T529750,2023-06-30T05:47:26.780904,ACC602827,ACC493090,32.25,payment,retail,London,atm,FALSE,,940.2750326,-0.41,10,0.69,UPI,194.104.222.169,D1318094
T1987162,2023-06-30T05:59:21.383419,ACC555714,ACC375858,19.31,transfer,travel,Tokyo,web,FALSE,,-4182.460237,-1.31,5,0.71,card,207.16.136.60,D1564159
T2099435,2023-06-30T06:47:26.546015,ACC421146,ACC795417,806.82,deposit,online,Singapore,mobile,FALSE,,-2228.275374,0.38,3,0.01,ACH,109.1.17.122,D8681528
T1428968,2023-06-30T07:30:51.725190,ACC604259,ACC420814,29.86,payment,other,Dubai,pos,FALSE,,-2148.776423,0.75,7,0.13,wire_transfer,87.184.45.191,D2184301
T874753,2023-06-30T07:45:34.208738,ACC400815,ACC154985,21.86,transfer,grocery,Tokyo,mobile,FALSE,,,-0.28,15,0.65,ACH,127.38.186.158,D4125514
T4869422,2023-06-30T08:00:11.491912,ACC122784,ACC373096,195.35,withdrawal,retail,London,atm,FALSE,,4050.824983,1.85,2,0.38,UPI,161.189.203.225,D2173909
T3578374,2023-06-30T09:08:20.666734,ACC330269,ACC688802,1266.34,deposit,other,Berlin,atm,FALSE,,-2692.832134,-0.92,5,0.75,ACH,175.147.114.240,D9755695
T141028,2023-06-30T09:42:36.620174,ACC990051,ACC456784,208.52,withdrawal,travel,Singapore,web,FALSE,,,-1.61,15,0.18,UPI,147.20.216.160,D3739633
T3735772,2023-06-30T11:07:35.023613,ACC314647,ACC260288,846.53,deposit,travel,Berlin,pos,FALSE,,-2602.225782,1.26,7,0.65,card,240.162.9.145,D6580966
T4144049,2023-06-30T13:59:48.048216,ACC827868,ACC351175,545.25,withdrawal,other,Tokyo,atm,FALSE,,-2499.781061,1.17,10,0.84,UPI,7.10.23.117,D1208582
T1006122,2023-06-30T15:27:10.071127,ACC743891,ACC628756,94.15,payment,utilities,Berlin,mobile,FALSE,,-1463.241237,0.49,1,0.54,UPI,175.126.79.89,D7533049
T4707779,2023-06-30T17:29:53.557950,ACC702603,ACC767652,127.36,payment,other,Toronto,web,FALSE,,-361.2344988,-1.13,18,0.06,card,165.12.132.64,D2379747
T661402,2023-06-30T18:13:20.826930,ACC755898,ACC206020,149.59,withdrawal,restaurant,Tokyo,pos,FALSE,,,0.99,16,0.83,card,36.200.92.3,D3975632
T4035695,2023-06-30T18:38:40.827559,ACC625815,ACC409879,376.49,withdrawal,restaurant,Toronto,mobile,FALSE,,-4059.625744,0.76,17,0.07,ACH,225.72.181.135,D5036923
T2591086,2023-06-30T19:49:21.725720,ACC470362,ACC644320,6.24,transfer,other,Sydney,pos,FALSE,,4280.014693,-0.68,16,0.62,card,39.237.70.155,D1529472
T4101781,2023-06-30T21:27:08.239576,ACC480441,ACC248682,14.27,payment,grocery,Dubai,mobile,FALSE,,-3409.030282,0.45,19,0.86,UPI,171.12.219.237,D1526386
T3489655,2023-06-30T22:15:26.615661,ACC278234,ACC937096,958.04,deposit,online,London,pos,FALSE,,-1822.034577,-0.1,11,0.39,UPI,31.15.65.20,D6667958
T2290521,2023-06-30T22:38:46.435209,ACC816328,ACC880728,1368.72,deposit,grocery,Tokyo,web,FALSE,,1769.558275,0.43,18,0.01,UPI,141.52.142.173,D3162388
T2869847,2023-07-01T00:37:27.143901,ACC154034,ACC834073,656.23,withdrawal,restaurant,Singapore,atm,FALSE,,,0.92,17,0.21,ACH,141.52.142.173,D2336393
T2866084,2023-07-01T02:12:35.063162,ACC819283,ACC530150,506.2,deposit,other,Sydney,atm,TRUE,card_not_present,-2663.963216,1.56,11,0.31,UPI,141.52.142.173,D8462187
T2155199,2023-07-01T03:01:41.207741,ACC799698,ACC278298,65.94,payment,online,Tokyo,pos,FALSE,,-2863.485661,-0.81,20,0.37,UPI,155.232.13.34,D1070621
T216621,2023-07-01T04:10:06.070911,ACC253114,ACC306629,1285.63,deposit,retail,Dubai,web,FALSE,,,0.31,10,0.69,card,141.52.142.173,D1368351
T3593110,2023-07-01T06:25:30.062442,ACC294257,ACC977344,474.03,withdrawal,utilities,London,mobile,FALSE,,194.9042463,0.71,10,0.27,wire_transfer,11.58.109.17,D9358403
T4587903,2023-07-01T07:47:32.776843,ACC439274,ACC863553,1030.39,deposit,travel,Tokyo,mobile,FALSE,,2489.311044,1.85,13,0.79,card,103.65.223.10,D2592378
T3474831,2023-07-01T09:32:51.670831,ACC765449,ACC419310,178.63,withdrawal,travel,Berlin,atm,FALSE,,-3611.227062,0.2,5,0.44,card,135.212.169.227,D1395427
T2172168,2023-07-01T11:28:19.091550,ACC106748,ACC977384,1050.68,deposit,retail,Singapore,web,FALSE,,-2192.292607,0.39,16,0.18,UPI,62.254.122.23,D8491822
T2119856,2023-07-01T13:37:56.198882,ACC713443,ACC745105,62.32,transfer,entertainment,London,web,FALSE,,4264.429704,-2.62,16,0.91,card,5.181.215.181,D3974012
T3223968,2023-07-01T14:02:50.926342,ACC301012,ACC129629,114.07,withdrawal,entertainment,New York,pos,FALSE,,1769.97893,0.23,15,0.66,ACH,80.134.216.95,D2661789
T4946949,2023-07-01T14:13:08.018140,ACC773479,ACC730388,11.2,transfer,online,New York,mobile,FALSE,,-2255.883596,-0.06,20,0.91,wire_transfer,40.40.4.216,D8226711
T146068,2023-07-01T15:28:48.416087,ACC253112,ACC730370,234.98,withdrawal,restaurant,Tokyo,mobile,FALSE,,,-1.9,6,0.48,card,175.111.163.186,D3523178
T2902772,2023-07-01T16:01:13.914850,ACC961499,ACC673850,972.94,deposit,other,Singapore,web,FALSE,,-2223.246186,-0.26,16,0.05,ACH,11.188.130.202,D9992207
T1105849,2023-07-01T20:15:09.006857,ACC685237,ACC481166,56.94,deposit,retail,Singapore,atm,FALSE,,-3721.524129,-1.21,5,0.57,wire_transfer,175.224.154.174,D5330883
T311259,2023-07-01T20:46:38.370463,ACC462369,ACC686536,1318.86,deposit,other,Tokyo,pos,FALSE,,-4372.983055,0.85,4,0.2,ACH,235.46.155.251,D6612924
T479815,2023-07-01T21:09:58.953389,ACC554426,ACC998879,427.83,deposit,travel,New York,pos,FALSE,,-3333.878018,-1.39,1,0.98,wire_transfer,225.90.223.155,D9099198
T3230394,2023-07-01T22:32:01.868887,ACC963987,ACC114508,54.5,transfer,grocery,Tokyo,web,FALSE,,2669.656454,1.08,6,0.11,card,185.156.13.127,D2496049
T1218025,2023-07-02T01:56:28.182597,ACC301092,ACC553873,1311.38,deposit,travel,Tokyo,pos,FALSE,,-2785.320556,0.44,7,0.99,wire_transfer,234.159.166.115,D9519471
T615535,2023-07-02T02:47:56.600691,ACC781461,ACC376911,1148.64,deposit,retail,Toronto,web,FALSE,,,-0.21,20,0.64,wire_transfer,215.31.184.105,D3693818
T3367078,2023-07-02T03:05:46.599506,ACC663750,ACC366990,448.75,withdrawal,online,Singapore,pos,FALSE,,2113.074798,-0.52,9,0.85,wire_transfer,118.218.16.208,D1269093
T3025930,2023-07-02T04:40:28.100399,ACC742845,ACC507934,29.63,transfer,other,Singapore,atm,FALSE,,-133.8228201,-1.09,10,0.74,ACH,254.208.213.184,D8673841
T3617451,2023-07-02T09:19:20.757392,ACC242728,ACC127695,540.85,deposit,restaurant,Singapore,pos,FALSE,,3369.811184,-0.03,20,0.46,wire_transfer,86.206.149.129,D7547464
T3487192,2023-07-02T11:26:01.823795,ACC247843,ACC875637,7.33,transfer,travel,London,mobile,FALSE,,-1946.592834,-0.37,9,0.93,ACH,146.73.127.77,D2046821
T884749,2023-07-02T11:27:25.810638,ACC982899,ACC740170,385.4,withdrawal,retail,Dubai,atm,FALSE,,-3308.437102,0.05,14,0.57,UPI,8.154.185.13,D8617505
T242108,2023-07-02T13:52:51.754918,ACC190415,ACC201944,234.34,payment,restaurant,Berlin,web,FALSE,,,-0.71,10,0.24,card,74.242.11.84,D3723225
T5049049,2023-07-02T17:30:16.395752,ACC538551,ACC480578,178.15,payment,utilities,Tokyo,web,FALSE,,572.7310462,1.3,3,0.08,ACH,166.84.222.172,D3189054
T4665132,2023-07-02T20:13:26.297793,ACC432426,ACC562846,1290.86,deposit,entertainment,Tokyo,pos,FALSE,,503.9243356,-0.2,13,0.05,wire_transfer,207.228.13.3,D1623674
T2434009,2023-07-02T21:10:20.067808,ACC207375,ACC247451,9.89,payment,restaurant,New York,pos,FALSE,,548.371857,-0.65,2,0.52,card,187.140.118.102,D5034004
T2867300,2023-07-02T21:40:05.049467,ACC837987,ACC940974,9.05,payment,utilities,Sydney,web,FALSE,,-1921.047719,0.45,3,0.63,UPI,154.147.148.38,D9760591
T4662562,2023-07-02T22:42:28.246503,ACC442250,ACC557284,55.01,payment,travel,Singapore,pos,FALSE,,4147.387298,1.95,7,0.64,wire_transfer,55.14.104.2,D7543430
T3184680,2023-07-03T03:08:05.264809,ACC234442,ACC632680,11.5,transfer,entertainment,London,mobile,TRUE,card_not_present,2080.991468,-1.22,8,0.8,card,138.111.192.39,D4239564
T4253950,2023-07-03T07:53:26.233910,ACC531052,ACC643461,418.01,withdrawal,restaurant,New York,mobile,FALSE,,2888.113267,1.2,10,0.47,wire_transfer,182.215.127.234,D5479447
T1220348,2023-07-03T07:54:17.667911,ACC200621,ACC149611,0.45,payment,entertainment,London,web,FALSE,,-3611.688362,-0.6,11,0.35,UPI,73.41.253.148,D9118799
T2494554,2023-07-03T08:55:08.333033,ACC440427,ACC427389,15.05,transfer,retail,Dubai,web,FALSE,,-1757.634725,1.2,2,0.82,wire_transfer,219.212.254.7,D9992910
T2667720,2023-07-03T11:45:01.353221,ACC225567,ACC702656,17.96,transfer,online,Berlin,atm,FALSE,,-2684.918497,-0.74,17,0.05,ACH,151.131.50.9,D5460014
T4150663,2023-07-03T12:36:26.513235,ACC197606,ACC245242,1421.31,deposit,utilities,Dubai,pos,FALSE,,-1119.993427,-0.12,11,0.89,card,160.86.209.151,D1235691
T307720,2023-07-03T14:01:41.437522,ACC970564,ACC410202,895,deposit,utilities,Dubai,web,FALSE,,,0.19,20,0.43,ACH,158.15.75.45,D8651989
T938817,2023-07-03T14:44:36.748912,ACC197596,ACC492682,66.04,transfer,entertainment,New York,web,FALSE,,,1.14,13,0.31,wire_transfer,223.119.57.16,D5998381
T627724,2023-07-03T14:55:07.828410,ACC881593,ACC200918,172.88,withdrawal,travel,Berlin,atm,FALSE,,-3681.324615,0.41,11,0.87,card,19.168.182.165,D7261896
T3781157,2023-07-03T15:18:11.900244,ACC404890,ACC106563,6.73,transfer,retail,New York,pos,FALSE,,2415.564074,-0.56,5,0.04,ACH,130.53.41.161,D2027205
T1685381,2023-07-03T21:45:53.145434,ACC615485,ACC620971,80.1,payment,restaurant,Tokyo,atm,FALSE,,904.8131918,0.58,3,0.91,card,34.236.179.13,D2631729
T1774596,2023-07-03T21:53:44.148116,ACC536734,ACC429581,79.61,withdrawal,retail,Singapore,atm,FALSE,,-568.0387841,-1.47,16,0.83,UPI,164.124.107.114,D3386098
T625827,2023-07-03T22:46:37.123280,ACC206908,ACC813688,6.11,payment,entertainment,London,web,FALSE,,,-0.42,10,0.76,card,10.222.110.156,D5168318
T4509815,2023-07-04T02:53:04.809664,ACC586871,ACC699532,624.72,withdrawal,other,New York,web,FALSE,,-2254.114232,0.05,6,0.47,wire_transfer,220.229.50.202,D5677049
T2275912,2023-07-04T04:57:46.439225,ACC484508,ACC597094,1787.46,deposit,entertainment,Toronto,mobile,FALSE,,-854.445416,-0.41,19,0.4,UPI,92.50.76.132,D2467090
T2529333,2023-07-04T10:29:20.031820,ACC446550,ACC669532,11.3,payment,utilities,Toronto,atm,FALSE,,-1766.74148,-0.44,15,0.24,card,48.95.207.174,D5050087
T2502938,2023-07-04T11:38:49.618470,ACC662573,ACC148150,275.89,withdrawal,entertainment,Singapore,pos,FALSE,,2121.773615,-0.31,19,0.92,ACH,157.126.139.177,D7428381
T122941,2023-07-04T12:05:58.465048,ACC854178,ACC973036,44.34,payment,entertainment,Sydney,web,FALSE,,,-0.6,5,0.2,UPI,25.10.231.6,D9445686
T4765460,2023-07-04T12:13:03.773208,ACC908800,ACC432468,463.92,withdrawal,restaurant,Berlin,pos,FALSE,,2667.701801,-0.18,19,0.69,ACH,67.159.86.236,D8934039
T4094939,2023-07-04T15:22:03.330686,ACC174550,ACC209742,248.39,withdrawal,entertainment,Toronto,mobile,FALSE,,-580.3785161,1.53,6,0.55,card,192.240.159.26,D9859810
T1015591,2023-07-04T16:15:10.365976,ACC486559,ACC248327,467.84,withdrawal,online,Dubai,web,FALSE,,,0.42,8,0.75,UPI,16.194.125.188,D6684603
T748877,2023-07-04T17:08:25.998911,ACC191943,ACC769385,254.54,withdrawal,other,Berlin,mobile,FALSE,,483.7431222,-0.14,12,0.98,card,245.171.228.72,D7275870
T1939512,2023-07-04T17:56:28.514585,ACC287579,ACC289427,467.36,withdrawal,entertainment,Tokyo,mobile,FALSE,,560.9824518,-0.68,11,0.12,ACH,53.28.68.20,D1515796
T3721026,2023-07-04T18:11:01.451538,ACC652989,ACC973252,6.78,transfer,travel,Dubai,mobile,FALSE,,-1521.012848,-1.04,15,0.37,card,70.222.200.227,D4207790
T420857,2023-07-04T19:01:51.409151,ACC277222,ACC521179,8.86,transfer,utilities,Berlin,web,TRUE,card_not_present,2283.741304,-0.27,4,0.82,UPI,243.67.222.135,D5417429
T1272815,2023-07-04T21:33:00.138139,ACC208696,ACC816783,22.17,payment,entertainment,Toronto,web,FALSE,,,-0.19,15,0.18,UPI,229.253.13.186,D5190364
T1041987,2023-07-05T00:04:02.807172,ACC967070,ACC976400,162.6,payment,travel,Sydney,atm,FALSE,,,-0.65,20,0.41,UPI,220.126.161.183,D5852144
T4386999,2023-07-05T00:47:40.668294,ACC922248,ACC602812,1215.53,deposit,travel,London,web,FALSE,,-3865.73768,1.01,3,0.52,UPI,90.191.29.185,D3145607
T2674237,2023-07-05T08:46:21.624201,ACC447392,ACC144056,300.12,payment,online,Berlin,mobile,FALSE,,-590.2586307,0.52,13,0.49,UPI,191.113.233.57,D1928993
T4451714,2023-07-05T09:56:48.344870,ACC817399,ACC860658,576.5,withdrawal,restaurant,Berlin,pos,FALSE,,940.1983363,-0.39,3,1,wire_transfer,94.144.243.117,D8811981
T1418697,2023-07-05T10:00:00.384899,ACC147098,ACC489268,23.15,transfer,entertainment,New York,mobile,FALSE,,-1468.099152,-0.05,16,0.2,UPI,239.28.188.15,D6196691
T2824918,2023-07-05T13:00:00.241428,ACC886210,ACC978866,32.39,transfer,grocery,Sydney,atm,FALSE,,-1472.009367,0.7,5,0.94,ACH,89.41.71.151,D5763173
T3437125,2023-07-05T13:01:05.781666,ACC119804,ACC340527,1476.57,deposit,utilities,London,mobile,FALSE,,-3794.681672,-0.24,10,0.75,card,60.250.49.242,D8201029
T3928392,2023-07-05T13:59:36.681183,ACC716096,ACC436620,162.66,payment,entertainment,Berlin,mobile,FALSE,,-423.1418473,0.62,3,0.28,wire_transfer,129.49.144.255,D5496762
T3162249,2023-07-05T14:36:23.554653,ACC223986,ACC898287,319.79,withdrawal,other,Tokyo,mobile,FALSE,,-4150.827563,0.55,6,0.49,ACH,155.20.225.241,D1660966
T3316943,2023-07-05T15:33:47.435278,ACC246963,ACC378893,17.33,transfer,travel,Tokyo,web,FALSE,,-699.3749193,0.13,5,0.79,UPI,151.88.180.51,D4588885
T2105802,2023-07-05T18:32:06.982327,ACC941777,ACC642338,6.96,transfer,travel,Tokyo,web,FALSE,,-1723.762684,0.14,3,0.03,ACH,3.58.96.219,D5915153
T816668,2023-07-05T20:06:58.247749,ACC423382,ACC491719,501.05,deposit,other,New York,atm,FALSE,,,-1.32,7,0.85,wire_transfer,96.189.152.121,D7037835
T3497591,2023-07-05T21:37:47.393673,ACC842826,ACC954583,225.62,withdrawal,utilities,Sydney,web,FALSE,,-1678.52372,-0.19,18,0.1,UPI,151.171.221.169,D2978640
T4735687,2023-07-05T21:53:46.431850,ACC205070,ACC443188,1040.03,deposit,grocery,Tokyo,mobile,FALSE,,3086.4982,-0.17,5,0.98,wire_transfer,249.142.159.135,D9505512
T3035436,2023-07-05T23:36:27.598926,ACC558719,ACC313885,259.37,payment,grocery,Toronto,mobile,FALSE,,3066.056707,-1.06,12,0.74,wire_transfer,13.126.57.24,D7869372
T1344560,2023-07-06T03:02:15.875125,ACC808922,ACC235006,11.41,payment,retail,London,atm,FALSE,,-1357.941542,-2.09,12,0.08,ACH,249.193.2.156,D8745783
T1299843,2023-07-06T03:03:17.242835,ACC786203,ACC271192,137.03,deposit,other,Berlin,atm,FALSE,,,1.08,12,0.61,ACH,197.197.182.166,D1307616
T279471,2023-07-06T03:05:04.601874,ACC393222,ACC712291,400.82,withdrawal,retail,Toronto,atm,FALSE,,,0.13,13,0.79,UPI,210.145.238.230,D7174066
T2291468,2023-07-06T03:20:57.091663,ACC494226,ACC893323,99.95,payment,utilities,London,mobile,FALSE,,-1900.636972,0.37,10,0.77,ACH,74.245.240.212,D6111770
T4960049,2023-07-06T03:45:43.391528,ACC174581,ACC544750,6.83,transfer,other,Dubai,pos,FALSE,,-3919.538933,-1.37,2,0.09,wire_transfer,223.221.106.8,D4751311
T1195294,2023-07-06T06:14:00.990087,ACC843080,ACC849666,1129.73,deposit,travel,New York,atm,FALSE,,3701.623294,-0.71,10,0.74,UPI,105.59.159.225,D3568152
T2411913,2023-07-06T06:42:46.971943,ACC254687,ACC230556,1183.15,deposit,restaurant,New York,atm,FALSE,,-3547.38539,-0.39,11,0.42,card,252.139.49.86,D1554416
T4931042,2023-07-06T08:09:09.002233,ACC437253,ACC898419,547.38,withdrawal,entertainment,New York,mobile,FALSE,,3726.297984,1.22,5,0.71,ACH,47.169.252.115,D3108746
T3766126,2023-07-06T09:15:52.873337,ACC174712,ACC380284,87.82,payment,travel,London,web,FALSE,,-3448.407771,-1.89,16,0.45,card,74.106.75.165,D2122050
T1202090,2023-07-06T10:29:04.084409,ACC697936,ACC554386,176.93,payment,entertainment,Toronto,atm,FALSE,,-1154.115509,-1.01,16,0.57,UPI,5.97.66.231,D8721929
T4720797,2023-07-06T12:37:28.071664,ACC909046,ACC825827,115.45,withdrawal,travel,Toronto,pos,FALSE,,300.3498978,0.75,12,0.19,ACH,2.188.253.215,D5251716
T300263,2023-07-06T13:12:10.332962,ACC762515,ACC218051,55.79,payment,entertainment,Singapore,pos,FALSE,,3988.52867,-1.81,14,0.46,card,204.15.180.49,D1822322
T1648906,2023-07-06T14:18:34.662089,ACC916941,ACC200254,55.93,transfer,retail,Toronto,mobile,FALSE,,-3385.876791,0.12,20,0.09,wire_transfer,21.175.193.8,D6032264
T1058678,2023-07-06T15:09:08.292918,ACC463456,ACC112065,292.64,withdrawal,entertainment,New York,mobile,FALSE,,-2327.361754,-0.59,2,0.12,UPI,213.123.116.103,D2206209
T1498622,2023-07-06T16:31:36.985094,ACC201883,ACC548785,415,withdrawal,restaurant,Toronto,atm,FALSE,,-1136.983727,-1.09,12,0.79,UPI,101.94.158.64,D2266107
T2849577,2023-07-06T16:38:42.063597,ACC786709,ACC117445,42.63,transfer,grocery,Tokyo,pos,FALSE,,-735.4617057,-0.39,17,0.17,wire_transfer,85.146.55.156,D7617230
T3986790,2023-07-06T16:54:08.684580,ACC733717,ACC317482,750.91,deposit,restaurant,London,pos,FALSE,,2436.589604,-0.96,10,0.6,ACH,70.240.195.252,D8147372
T2357297,2023-07-06T17:18:17.304858,ACC155241,ACC453472,1040.6,deposit,restaurant,London,pos,FALSE,,3343.755464,0.54,17,0.01,wire_transfer,61.13.178.180,D4841281
T4986332,2023-07-06T18:59:53.214897,ACC628973,ACC680923,45.04,transfer,utilities,Berlin,web,TRUE,card_not_present,-3261.501428,-0.77,10,0.51,ACH,25.191.223.218,D3826325
T1171897,2023-07-06T22:08:48.428518,ACC433223,ACC202925,165.79,payment,other,Sydney,mobile,FALSE,,1269.254786,-1,3,0.51,ACH,163.40.154.75,D5628202
T1912490,2023-07-07T01:17:57.743646,ACC629617,ACC993936,1761.68,deposit,restaurant,London,mobile,FALSE,,-3996.527148,0.79,20,0.65,wire_transfer,187.52.61.40,D1549686
T1866100,2023-07-07T01:48:28.511794,ACC831323,ACC534863,41.14,transfer,utilities,Sydney,pos,FALSE,,,-0.07,7,0.46,card,237.93.38.106,D5150392
T4830513,2023-07-07T04:04:29.297363,ACC524964,ACC825745,402.86,withdrawal,other,Berlin,mobile,FALSE,,1520.37349,2.43,18,0.11,card,122.91.173.163,D9639390
T236110,2023-07-07T08:43:14.111271,ACC971114,ACC275296,4.07,transfer,utilities,Singapore,pos,FALSE,,,-0.23,18,0.83,wire_transfer,107.9.118.78,D3280986
T4120327,2023-07-07T11:19:15.828439,ACC558459,ACC630544,20.12,payment,restaurant,Toronto,atm,FALSE,,4186.086809,0.77,16,0.64,wire_transfer,232.128.59.83,D8355890
T1431631,2023-07-07T13:15:20.464972,ACC161086,ACC211123,296.69,withdrawal,entertainment,London,pos,FALSE,,3056.247628,-0.97,17,0.27,ACH,253.235.13.73,D7352323
T1038873,2023-07-07T16:05:26.880449,ACC985355,ACC748488,1306.25,deposit,utilities,Sydney,pos,FALSE,,-2205.537317,-0.1,20,0.24,wire_transfer,57.153.84.88,D1252374
T376493,2023-07-07T16:05:46.982916,ACC415337,ACC995208,5.52,transfer,travel,Dubai,web,FALSE,,,-0.86,8,0.67,ACH,155.233.101.203,D1560558
T2073831,2023-07-07T16:33:43.312875,ACC879234,ACC874824,421.3,withdrawal,grocery,Singapore,pos,FALSE,,2429.991495,-0.29,10,0.31,ACH,111.183.184.95,D5025226
